DataHora,Ativo,Preco,RSI,Score,Veredito,LSTM_variacao,LSTM_tendencia,Macro_Score,Motivos,Sentimento
2026-09-24 19:01:09,ADA,0.25,61.0,3,🟢 COMPRAR,-0.89,📉 QUEDA,1,RSI 61 alto | SMA9>SMA21 | Acima SMA50 | MACD+ | Macro +1,
2026-09-24 19:01:09,PETR4,49.31,60.3,2,🟢 COMPRAR (conf.),-0.52,📉 QUEDA,1,RSI 60 alto (atenuado) | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1,
2026-09-24 19:01:09,VALE3,70.72,19.3,2,🟡 AGUARDAR,6.74,📈 ALTA,1,RSI 19 sobrevendido | SMA9<SMA21 | Abaixo SMA50 | MACD- | Macro +1 | LSTM +6.7%,
2026-09-24 19:01:09,ITUB4,42.01,50.8,4,🟢 COMPRAR,1.99,📈 ALTA,1,RSI 51 neutro | SMA9>SMA21 | Acima SMA50 | MACD+ | Macro +1,
2026-09-24 19:01:09,BBAS3,21.53,40.4,5,🟢 COMPRAR,5.32,📈 ALTA,1,RSI 40 baixo | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1 | LSTM +5.3%,
2026-09-24 19:01:09,WEGE3,50.87,42.5,4,🟢 COMPRAR,-0.46,📉 QUEDA,1,RSI 42 baixo | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1,
2026-09-24 19:03:41,BTC,84304.35,52.1,1,🟡 AGUARDAR,-1.01,📉 QUEDA,1,RSI 52 neutro | SMA9>SMA21 | Abaixo SMA50 | MACD+ | Penalidade tendência | Macro +1,
2026-09-24 19:03:41,ETH,2683.96,49.5,1,🟡 AGUARDAR,-1.32,📉 QUEDA,1,RSI 50 neutro | SMA9>SMA21 | Abaixo SMA50 | MACD+ | Penalidade tendência | Macro +1,
2026-09-24 19:03:41,SOL,117.16,63.1,2,🟡 AGUARDAR,-3.38,📉 QUEDA,1,RSI 63 alto | SMA9>SMA21 | Acima SMA50 | MACD+ | Macro +1 | LSTM -3.4%,
2026-09-24 19:03:41,BNB,780.36,60.8,3,🟢 COMPRAR,-0.44,📉 QUEDA,1,RSI 61 alto | SMA9>SMA21 | Acima SMA50 | MACD+ | Macro +1,
2026-09-24 19:03:41,ADA,0.25,59.5,3,🟢 COMPRAR,-0.61,📉 QUEDA,1,RSI 60 alto | SMA9>SMA21 | Acima SMA50 | MACD+ | Macro +1,
2026-09-24 19:03:41,PETR4,49.31,60.3,2,🟢 COMPRAR (conf.),-0.52,📉 QUEDA,1,RSI 60 alto (atenuado) | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1,
2026-09-24 19:03:41,VALE3,70.72,19.3,2,🟡 AGUARDAR,6.74,📈 ALTA,1,RSI 19 sobrevendido | SMA9<SMA21 | Abaixo SMA50 | MACD- | Macro +1 | LSTM +6.7%,
2026-09-24 19:03:41,ITUB4,42.0,50.7,5,🟢 COMPRAR,2.01,📈 ALTA,1,RSI 51 neutro | SMA9>SMA21 | Acima SMA50 | MACD+ | Macro +1 | LSTM +2.0%,
2026-09-24 19:03:41,BBAS3,21.49,40.0,5,🟢 COMPRAR,5.51,📈 ALTA,1,RSI 40 baixo | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1 | LSTM +5.5%,
2026-09-24 19:03:41,WEGE3,50.87,42.5,4,🟢 COMPRAR,-0.46,📉 QUEDA,1,RSI 42 baixo | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1,
2026-09-24 19:10:00,BTC,84474.36,53.8,1,🟡 AGUARDAR,-1.2,📉 QUEDA,1,RSI 54 neutro | SMA9>SMA21 | Abaixo SMA50 | MACD+ | Penalidade tendência | Macro +1,
2026-09-24 19:10:00,ETH,2688.53,50.8,1,🟡 AGUARDAR,-1.48,📉 QUEDA,1,RSI 51 neutro | SMA9>SMA21 | Abaixo SMA50 | MACD+ | Penalidade tendência | Macro +1,
2026-09-24 19:10:00,SOL,117.43,64.6,2,🟡 AGUARDAR,-3.59,📉 QUEDA,1,RSI 65 alto | SMA9>SMA21 | Acima SMA50 | MACD+ | Macro +1 | LSTM -3.6%,
2026-09-24 19:10:00,BNB,780.71,61.3,3,🟢 COMPRAR,-0.48,📉 QUEDA,1,RSI 61 alto | SMA9>SMA21 | Acima SMA50 | MACD+ | Macro +1,
2026-09-24 19:10:00,ADA,0.25,60.7,3,🟢 COMPRAR,-0.85,📉 QUEDA,1,RSI 61 alto | SMA9>SMA21 | Acima SMA50 | MACD+ | Macro +1,
2026-09-24 19:10:00,PETR4,49.3,60.2,2,🟢 COMPRAR (conf.),-0.5,📉 QUEDA,1,RSI 60 alto (atenuado) | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1,
2026-09-24 19:10:00,VALE3,70.71,19.3,2,🟡 AGUARDAR,6.75,📈 ALTA,1,RSI 19 sobrevendido | SMA9<SMA21 | Abaixo SMA50 | MACD- | Macro +1 | LSTM +6.8%,
2026-09-24 19:10:00,ITUB4,41.99,50.6,5,🟢 COMPRAR,2.04,📈 ALTA,1,RSI 51 neutro | SMA9>SMA21 | Acima SMA50 | MACD+ | Macro +1 | LSTM +2.0%,
2026-09-24 19:10:00,BBAS3,21.51,40.2,5,🟢 COMPRAR,5.41,📈 ALTA,1,RSI 40 baixo | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1 | LSTM +5.4%,
2026-09-24 19:10:00,WEGE3,50.86,42.4,4,🟢 COMPRAR,-0.44,📉 QUEDA,1,RSI 42 baixo | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1,
2026-09-24 19:25:35,BTC,84609.47,55.1,0,🟡 AGUARDAR,-1.34,📉 QUEDA,1,RSI 55 alto | SMA9>SMA21 | Abaixo SMA50 | MACD+ | Penalidade tendência | Macro +1,
2026-09-24 19:25:35,ETH,2694.99,52.7,1,🟡 AGUARDAR,-1.7,📉 QUEDA,1,RSI 53 neutro | SMA9>SMA21 | Abaixo SMA50 | MACD+ | Penalidade tendência | Macro +1,
2026-09-24 19:25:35,SOL,117.57,65.4,1,🟡 AGUARDAR,-3.7,📉 QUEDA,1,RSI 65 sobrecomprado | SMA9>SMA21 | Acima SMA50 | MACD+ | Macro +1 | LSTM -3.7%,
2026-09-24 19:25:35,BNB,780.85,61.6,3,🟢 COMPRAR,-0.5,📉 QUEDA,1,RSI 62 alto | SMA9>SMA21 | Acima SMA50 | MACD+ | Macro +1,
2026-09-24 19:25:35,ADA,0.25,62.3,3,🟢 COMPRAR,-1.15,📉 QUEDA,1,RSI 62 alto | SMA9>SMA21 | Acima SMA50 | MACD+ | Macro +1,
2026-09-24 19:25:35,PETR4,49.43,61.2,2,🟢 COMPRAR (conf.),-0.76,📉 QUEDA,1,RSI 61 alto (atenuado) | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1,
2026-09-24 19:25:35,VALE3,70.62,19.2,2,🟡 AGUARDAR,6.89,📈 ALTA,1,RSI 19 sobrevendido | SMA9<SMA21 | Abaixo SMA50 | MACD- | Macro +1 | LSTM +6.9%,
2026-09-24 19:25:35,ITUB4,41.98,50.5,5,🟢 COMPRAR,2.06,📈 ALTA,1,RSI 51 neutro | SMA9>SMA21 | Acima SMA50 | MACD+ | Macro +1 | LSTM +2.1%,
2026-09-24 19:25:35,BBAS3,21.6,41.0,5,🟢 COMPRAR,4.97,📈 ALTA,1,RSI 41 baixo | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1 | LSTM +5.0%,
2026-09-24 19:25:35,WEGE3,50.8,42.1,4,🟢 COMPRAR,-0.32,📉 QUEDA,1,RSI 42 baixo | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1,
2026-09-24 19:38:32,BTC,84495.15,54.1,1,🟡 AGUARDAR,-1.22,📉 QUEDA,1,RSI 54 neutro | SMA9>SMA21 | Abaixo SMA50 | MACD+ | Penalidade tendência | Macro +1,
2026-09-24 19:38:32,ETH,2691.58,51.7,1,🟡 AGUARDAR,-1.58,📉 QUEDA,1,RSI 52 neutro | SMA9>SMA21 | Abaixo SMA50 | MACD+ | Penalidade tendência | Macro +1,
2026-09-24 19:38:32,SOL,117.31,64.0,2,🟡 AGUARDAR,-3.49,📉 QUEDA,1,RSI 64 alto | SMA9>SMA21 | Acima SMA50 | MACD+ | Macro +1 | LSTM -3.5%,
2026-09-24 19:38:32,BNB,779.84,60.0,3,🟢 COMPRAR,-0.38,📉 QUEDA,1,RSI 60 alto | SMA9>SMA21 | Acima SMA50 | MACD+ | Macro +1,
2026-09-24 19:38:32,ADA,0.25,61.1,3,🟢 COMPRAR,-0.9,📉 QUEDA,1,RSI 61 alto | SMA9>SMA21 | Acima SMA50 | MACD+ | Macro +1,
2026-09-24 19:38:32,PETR4,49.5,61.7,2,🟢 COMPRAR (conf.),-0.9,📉 QUEDA,1,RSI 62 alto (atenuado) | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1,
2026-09-24 19:38:32,VALE3,70.62,19.2,2,🟡 AGUARDAR,6.89,📈 ALTA,1,RSI 19 sobrevendido | SMA9<SMA21 | Abaixo SMA50 | MACD- | Macro +1 | LSTM +6.9%,
2026-09-24 19:38:32,ITUB4,42.04,51.1,4,🟢 COMPRAR,1.91,📈 ALTA,1,RSI 51 neutro | SMA9>SMA21 | Acima SMA50 | MACD+ | Macro +1,
2026-09-24 19:38:32,BBAS3,21.57,40.7,5,🟢 COMPRAR,5.12,📈 ALTA,1,RSI 41 baixo | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1 | LSTM +5.1%,
2026-09-24 19:38:32,WEGE3,50.88,42.5,4,🟢 COMPRAR,-0.48,📉 QUEDA,1,RSI 43 baixo | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1,
2026-09-24 19:52:29,BTC,84526.19,54.4,1,🟡 AGUARDAR,-1.25,📉 QUEDA,1,RSI 54 neutro | SMA9>SMA21 | Abaixo SMA50 | MACD+ | Penalidade tendência | Macro +1,
2026-09-24 19:52:29,ETH,2699.21,53.8,1,🟡 AGUARDAR,-1.84,📉 QUEDA,1,RSI 54 neutro | SMA9>SMA21 | Abaixo SMA50 | MACD+ | Penalidade tendência | Macro +1,
2026-09-24 19:52:29,SOL,117.45,64.9,2,🟡 AGUARDAR,-3.6,📉 QUEDA,1,RSI 65 alto | SMA9>SMA21 | Acima SMA50 | MACD+ | Macro +1 | LSTM -3.6%,
2026-09-24 19:52:29,BNB,780.33,60.7,3,🟢 COMPRAR,-0.44,📉 QUEDA,1,RSI 61 alto | SMA9>SMA21 | Acima SMA50 | MACD+ | Macro +1,
2026-09-24 19:52:29,ADA,0.25,62.6,3,🟢 COMPRAR,-1.25,📉 QUEDA,1,RSI 63 alto | SMA9>SMA21 | Acima SMA50 | MACD+ | Macro +1,
2026-09-24 19:52:29,PETR4,49.35,60.6,2,🟢 COMPRAR (conf.),-0.6,📉 QUEDA,1,RSI 61 alto (atenuado) | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1,
2026-09-24 19:52:29,VALE3,70.72,19.3,2,🟡 AGUARDAR,6.74,📈 ALTA,1,RSI 19 sobrevendido | SMA9<SMA21 | Abaixo SMA50 | MACD- | Macro +1 | LSTM +6.7%,
2026-09-24 19:52:29,ITUB4,42.0,50.7,5,🟢 COMPRAR,2.01,📈 ALTA,1,RSI 51 neutro | SMA9>SMA21 | Acima SMA50 | MACD+ | Macro +1 | LSTM +2.0%,
2026-09-24 19:52:29,BBAS3,21.6,41.0,5,🟢 COMPRAR,4.97,📈 ALTA,1,RSI 41 baixo | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1 | LSTM +5.0%,
2026-09-24 19:52:29,WEGE3,50.88,42.5,4,🟢 COMPRAR,-0.48,📉 QUEDA,1,RSI 43 baixo | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1,
2026-09-24 20:11:26,BTC,84409.96,49.0,0,🟡 AGUARDAR,-1.04,📉 QUEDA,0,RSI 49 neutro | SMA9>SMA21 | Abaixo SMA50 | MACD+ | Penalidade tendência,
2026-09-24 20:11:26,ETH,2693.03,50.0,0,🟡 AGUARDAR,-1.48,📉 QUEDA,0,RSI 50 neutro | SMA9>SMA21 | Abaixo SMA50 | MACD+ | Penalidade tendência,
2026-09-24 20:11:26,SOL,117.24,60.5,1,🟡 AGUARDAR,-3.13,📉 QUEDA,0,RSI 60 alto | SMA9>SMA21 | Acima SMA50 | MACD+ | LSTM -3.1%,
2026-09-24 20:11:26,BNB,779.69,55.7,2,🟡 AGUARDAR,-0.26,📉 QUEDA,0,RSI 56 alto | SMA9>SMA21 | Acima SMA50 | MACD+,
2026-09-24 20:11:26,ADA,0.25,61.5,2,🟡 AGUARDAR,-0.9,📉 QUEDA,0,RSI 61 alto | SMA9>SMA21 | Acima SMA50 | MACD+,
2026-09-24 20:11:26,PETR4,49.33,60.4,1,🟡 AGUARDAR,-0.56,📉 QUEDA,0,RSI 60 alto (atenuado) | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência,
2026-09-24 20:11:26,VALE3,70.68,19.3,1,🟡 AGUARDAR,6.8,📈 ALTA,0,RSI 19 sobrevendido | SMA9<SMA21 | Abaixo SMA50 | MACD- | LSTM +6.8%,
2026-09-24 20:11:26,ITUB4,42.04,51.1,3,🟢 COMPRAR,1.91,📈 ALTA,0,RSI 51 neutro | SMA9>SMA21 | Acima SMA50 | MACD+,
2026-09-24 20:11:26,BBAS3,21.57,40.7,4,🟢 COMPRAR,5.12,📈 ALTA,0,RSI 41 baixo | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | LSTM +5.1%,
2026-09-24 20:11:26,WEGE3,50.88,42.5,3,🟢 COMPRAR,-0.48,📉 QUEDA,0,RSI 43 baixo | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência,
2026-09-24 21:10:09,BTC,84327.03,59.6,-1,🟡 AGUARDAR,-0.87,📉 QUEDA,0,RSI 60 alto | SMA9>SMA21 | Abaixo SMA50 | MACD+ | Penalidade tendência,
2026-09-24 21:10:09,ETH,2685.09,55.4,-1,🟡 AGUARDAR,-1.09,📉 QUEDA,0,RSI 55 alto | SMA9>SMA21 | Abaixo SMA50 | MACD+ | Penalidade tendência,
2026-09-24 21:10:09,SOL,116.68,67.6,0,🟡 AGUARDAR,-2.42,📉 QUEDA,0,RSI 68 sobrecomprado | SMA9>SMA21 | Acima SMA50 | MACD+ | LSTM -2.4%,
2026-09-24 21:10:09,BNB,779.61,67.9,1,🟡 AGUARDAR,-0.19,📉 QUEDA,0,RSI 68 sobrecomprado | SMA9>SMA21 | Acima SMA50 | MACD+,
2026-09-24 21:10:09,ADA,0.25,68.6,1,🟡 AGUARDAR,-0.16,📉 QUEDA,0,RSI 69 sobrecomprado | SMA9>SMA21 | Acima SMA50 | MACD+,
2026-09-24 21:10:09,PETR4,49.26,60.0,1,🟡 AGUARDAR,-0.42,📉 QUEDA,0,RSI 60 alto (atenuado) | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência,
2026-09-24 21:10:09,VALE3,70.66,19.3,1,🟡 AGUARDAR,6.83,📈 ALTA,0,RSI 19 sobrevendido | SMA9<SMA21 | Abaixo SMA50 | MACD- | LSTM +6.8%,
2026-09-24 21:10:09,ITUB4,41.87,49.6,4,🟢 COMPRAR,2.33,📈 ALTA,0,RSI 50 neutro | SMA9>SMA21 | Acima SMA50 | MACD+ | LSTM +2.3%,
2026-09-24 21:10:09,BBAS3,21.54,40.5,4,🟢 COMPRAR,5.27,📈 ALTA,0,RSI 40 baixo | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | LSTM +5.3%,
2026-09-24 21:10:09,WEGE3,50.74,41.8,3,🟢 COMPRAR,-0.2,📉 QUEDA,0,RSI 42 baixo | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência,
2026-09-24 22:10:41,BTC,84324.94,66.3,-2,🟡 AGUARDAR,-0.81,📉 QUEDA,0,RSI 66 sobrecomprado | SMA9>SMA21 | Abaixo SMA50 | MACD+ | Penalidade tendência,
2026-09-24 22:10:41,ETH,2684.64,67.0,-2,🟡 AGUARDAR,-0.98,📉 QUEDA,0,RSI 67 sobrecomprado | SMA9>SMA21 | Abaixo SMA50 | MACD+ | Penalidade tendência,
2026-09-24 22:10:41,SOL,116.59,76.7,-1,🟡 AGUARDAR,-2.11,📉 QUEDA,0,RSI 77 sobrecomprado | SMA9>SMA21 | Acima SMA50 | MACD+ | LSTM -2.1%,
2026-09-24 22:10:41,BNB,777.33,71.4,1,🟡 AGUARDAR,0.11,📈 ALTA,0,RSI 71 sobrecomprado | SMA9>SMA21 | Acima SMA50 | MACD+,
2026-09-24 22:10:41,ADA,0.25,80.3,0,🟡 AGUARDAR,0.13,📈 ALTA,0,RSI 80 sobrecomprado | SMA9>SMA21 | Acima SMA50 | MACD+,
2026-09-24 22:10:41,PETR4,49.26,60.0,1,🟡 AGUARDAR,-0.42,📉 QUEDA,0,RSI 60 alto (atenuado) | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência,
2026-09-24 22:10:41,VALE3,70.66,19.3,1,🟡 AGUARDAR,6.83,📈 ALTA,0,RSI 19 sobrevendido | SMA9<SMA21 | Abaixo SMA50 | MACD- | LSTM +6.8%,
2026-09-24 22:10:41,ITUB4,41.87,49.6,4,🟢 COMPRAR,2.33,📈 ALTA,0,RSI 50 neutro | SMA9>SMA21 | Acima SMA50 | MACD+ | LSTM +2.3%,
2026-09-24 22:10:41,BBAS3,21.54,40.5,4,🟢 COMPRAR,5.27,📈 ALTA,0,RSI 40 baixo | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | LSTM +5.3%,
2026-09-24 22:10:41,WEGE3,50.74,41.8,3,🟢 COMPRAR,-0.2,📉 QUEDA,0,RSI 42 baixo | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência,
2026-09-24 23:09:43,BTC,84327.79,63.0,0,🟡 AGUARDAR,-0.77,📉 QUEDA,1,RSI 63 alto | SMA9>SMA21 | Abaixo SMA50 | MACD+ | Penalidade tendência | Macro +1,
2026-09-24 23:09:43,ETH,2687.4,66.1,-1,🟡 AGUARDAR,-1.0,📉 QUEDA,1,RSI 66 sobrecomprado | SMA9>SMA21 | Abaixo SMA50 | MACD+ | Penalidade tendência | Macro +1,
2026-09-24 23:09:43,SOL,116.76,76.2,0,🟡 AGUARDAR,-2.05,📉 QUEDA,1,RSI 76 sobrecomprado | SMA9>SMA21 | Acima SMA50 | MACD+ | Macro +1 | LSTM -2.0%,
2026-09-24 23:09:43,BNB,776.87,66.9,2,🟡 AGUARDAR,0.13,📈 ALTA,1,RSI 67 sobrecomprado | SMA9>SMA21 | Acima SMA50 | MACD+ | Macro +1,
2026-09-24 23:09:43,ADA,0.25,78.3,1,🟡 AGUARDAR,-0.11,📉 QUEDA,1,RSI 78 sobrecomprado | SMA9>SMA21 | Acima SMA50 | MACD+ | Macro +1,
2026-09-24 23:09:43,PETR4,49.26,60.0,2,🟢 COMPRAR (conf.),-0.42,📉 QUEDA,1,RSI 60 alto (atenuado) | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1,
2026-09-24 23:09:43,VALE3,70.66,19.3,2,🟡 AGUARDAR,6.83,📈 ALTA,1,RSI 19 sobrevendido | SMA9<SMA21 | Abaixo SMA50 | MACD- | Macro +1 | LSTM +6.8%,
2026-09-24 23:09:43,ITUB4,41.87,49.6,5,🟢 COMPRAR,2.33,📈 ALTA,1,RSI 50 neutro | SMA9>SMA21 | Acima SMA50 | MACD+ | Macro +1 | LSTM +2.3%,
2026-09-24 23:09:43,BBAS3,21.54,40.5,5,🟢 COMPRAR,5.27,📈 ALTA,1,RSI 40 baixo | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1 | LSTM +5.3%,
2026-09-24 23:09:43,WEGE3,50.74,41.8,4,🟢 COMPRAR,-0.2,📉 QUEDA,1,RSI 42 baixo | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1,
2026-09-25 00:22:41,BTC,84560.96,62.4,0,🟡 AGUARDAR,-1.12,📉 QUEDA,1,RSI 62 alto | SMA9>SMA21 | Abaixo SMA50 | MACD+ | Penalidade tendência | Macro +1,
2026-09-25 00:22:41,ETH,2691.41,57.6,0,🟡 AGUARDAR,-1.3,📉 QUEDA,1,RSI 58 alto | SMA9>SMA21 | Abaixo SMA50 | MACD+ | Penalidade tendência | Macro +1,
2026-09-25 00:22:41,SOL,117.36,72.0,1,🟡 AGUARDAR,-2.95,📉 QUEDA,1,RSI 72 sobrecomprado | SMA9>SMA21 | Acima SMA50 | MACD+ | Macro +1 | LSTM -3.0%,
2026-09-25 00:22:41,BNB,777.53,63.6,3,🟢 COMPRAR,0.06,📈 ALTA,1,RSI 64 alto | SMA9>SMA21 | Acima SMA50 | MACD+ | Macro +1,
2026-09-25 00:22:41,ADA,0.25,71.9,2,🟡 AGUARDAR,-0.91,📉 QUEDA,1,RSI 72 sobrecomprado | SMA9>SMA21 | Acima SMA50 | MACD+ | Macro +1,
2026-09-25 00:22:41,PETR4,49.26,60.0,2,🟢 COMPRAR (conf.),-0.42,📉 QUEDA,1,RSI 60 alto (atenuado) | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1,
2026-09-25 00:22:41,VALE3,70.66,19.3,2,🟡 AGUARDAR,6.83,📈 ALTA,1,RSI 19 sobrevendido | SMA9<SMA21 | Abaixo SMA50 | MACD- | Macro +1 | LSTM +6.8%,
2026-09-25 00:22:41,ITUB4,41.87,49.6,5,🟢 COMPRAR,2.33,📈 ALTA,1,RSI 50 neutro | SMA9>SMA21 | Acima SMA50 | MACD+ | Macro +1 | LSTM +2.3%,
2026-09-25 00:22:41,BBAS3,21.54,40.5,5,🟢 COMPRAR,5.27,📈 ALTA,1,RSI 40 baixo | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1 | LSTM +5.3%,
2026-09-25 00:22:41,WEGE3,50.74,41.8,4,🟢 COMPRAR,-0.2,📉 QUEDA,1,RSI 42 baixo | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1,
2026-09-25 01:14:22,BTC,84713.72,70.3,-2,🟡 AGUARDAR,-1.21,📉 QUEDA,0,RSI 70 sobrecomprado | SMA9>SMA21 | Abaixo SMA50 | MACD+ | Penalidade tendência,
2026-09-25 01:14:22,ETH,2694.63,70.7,-2,🟡 AGUARDAR,-1.28,📉 QUEDA,0,RSI 71 sobrecomprado | SMA9>SMA21 | Abaixo SMA50 | MACD+ | Penalidade tendência,
2026-09-25 01:14:22,SOL,117.68,86.1,-1,🟡 AGUARDAR,-2.9,📉 QUEDA,0,RSI 86 sobrecomprado | SMA9>SMA21 | Acima SMA50 | MACD+ | LSTM -2.9%,
2026-09-25 01:14:22,BNB,778.31,72.0,1,🟡 AGUARDAR,-0.02,📉 QUEDA,0,RSI 72 sobrecomprado | SMA9>SMA21 | Acima SMA50 | MACD+,
2026-09-25 01:14:22,ADA,0.25,87.5,0,🟡 AGUARDAR,-1.34,📉 QUEDA,0,RSI 87 sobrecomprado | SMA9>SMA21 | Acima SMA50 | MACD+,
2026-09-25 01:14:22,PETR4,49.26,60.0,1,🟡 AGUARDAR,-0.42,📉 QUEDA,0,RSI 60 alto (atenuado) | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência,
2026-09-25 01:14:22,VALE3,70.66,19.3,1,🟡 AGUARDAR,6.83,📈 ALTA,0,RSI 19 sobrevendido | SMA9<SMA21 | Abaixo SMA50 | MACD- | LSTM +6.8%,
2026-09-25 01:14:22,ITUB4,41.87,49.6,4,🟢 COMPRAR,2.33,📈 ALTA,0,RSI 50 neutro | SMA9>SMA21 | Acima SMA50 | MACD+ | LSTM +2.3%,
2026-09-25 01:14:22,BBAS3,21.54,40.5,4,🟢 COMPRAR,5.27,📈 ALTA,0,RSI 40 baixo | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | LSTM +5.3%,
2026-09-25 01:14:22,WEGE3,50.74,41.8,3,🟢 COMPRAR,-0.2,📉 QUEDA,0,RSI 42 baixo | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência,
2026-09-25 03:14:22,BTC,84216.01,61.3,-1,🟡 AGUARDAR,-0.47,📉 QUEDA,0,RSI 61 alto | SMA9>SMA21 | Abaixo SMA50 | MACD+ | Penalidade tendência,
2026-09-25 03:14:22,ETH,2674.57,58.3,-1,🟡 AGUARDAR,-0.4,📉 QUEDA,0,RSI 58 alto | SMA9>SMA21 | Abaixo SMA50 | MACD+ | Penalidade tendência,
2026-09-25 03:14:22,SOL,116.86,69.8,1,🟡 AGUARDAR,-1.52,📉 QUEDA,0,RSI 70 sobrecomprado | SMA9>SMA21 | Acima SMA50 | MACD+,
2026-09-25 03:14:22,BNB,773.36,42.1,0,🟡 AGUARDAR,0.29,📈 ALTA,0,RSI 42 baixo | SMA9>SMA21 | Abaixo SMA50 | MACD-,
2026-09-25 03:14:22,ADA,0.25,55.1,2,🟡 AGUARDAR,0.66,📈 ALTA,0,RSI 55 alto | SMA9>SMA21 | Acima SMA50 | MACD+,
2026-09-25 03:14:22,PETR4,49.6,57.9,1,🟡 AGUARDAR,-0.87,📉 QUEDA,0,RSI 58 alto (atenuado) | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência,
2026-09-25 03:14:22,VALE3,71.48,17.2,1,🟡 AGUARDAR,6.16,📈 ALTA,0,RSI 17 sobrevendido | SMA9<SMA21 | Abaixo SMA50 | MACD- | LSTM +6.2%,
2026-09-25 03:14:22,ITUB4,42.37,58.4,2,🟡 AGUARDAR,1.25,📈 ALTA,0,RSI 58 alto | SMA9>SMA21 | Acima SMA50 | MACD+,
2026-09-25 03:14:22,BBAS3,22.17,49.0,3,🟢 COMPRAR,2.63,📈 ALTA,0,RSI 49 neutro | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | LSTM +2.6%,
2026-09-25 03:14:22,WEGE3,51.16,51.8,2,🟢 COMPRAR (conf.),-1.07,📉 QUEDA,0,RSI 52 neutro | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência,
2026-09-25 09:16:15,BTC,84608.95,57.9,0,🟡 AGUARDAR,-1.05,📉 QUEDA,0,RSI 58 alto | SMA9<SMA21 | Acima SMA50 | MACD+,
2026-09-25 09:16:15,ETH,2694.27,56.3,0,🟡 AGUARDAR,-1.26,📉 QUEDA,0,RSI 56 alto | SMA9<SMA21 | Acima SMA50 | MACD+,
2026-09-25 09:16:15,SOL,117.47,58.9,1,🟡 AGUARDAR,-2.14,📉 QUEDA,0,RSI 59 alto | SMA9>SMA21 | Acima SMA50 | MACD+ | LSTM -2.1%,
2026-09-25 09:16:15,BNB,775.68,38.9,0,🟡 AGUARDAR,-0.53,📉 QUEDA,0,RSI 39 baixo | SMA9<SMA21 | Acima SMA50 | MACD-,
2026-09-25 09:16:15,ADA,0.25,67.6,-1,🟡 AGUARDAR,-2.03,📉 QUEDA,0,RSI 68 sobrecomprado | SMA9>SMA21 | Acima SMA50 | MACD+ | Banda sup | LSTM -2.0%,
2026-09-25 09:16:15,PETR4,49.26,60.0,1,🟡 AGUARDAR,-0.42,📉 QUEDA,0,RSI 60 alto (atenuado) | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência,
